Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Shape (product.metafields.custom.shape),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad)
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,"2'2"" x 7'6"" Rectangular runner",118.00,94.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,"2'2"" x 10' Rectangular runner",144.00,115.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,"2'2"" x 12' Rectangular runner",183.00,146.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,"2'2"" x 14' Rectangular runner",229.00,183.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,3' x 5' Rectangular,104.00,83.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,"3'11"" x 5'11"" Rectangular",156.00,125.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,4' x 4' Round,118.00,94.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,"5'3"" x 5'3"" Round",195.00,156.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,"5'3"" x 7'3"" Rectangular",260.00,208.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,6' x 9' Rectangular,365.00,292.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,"6'7"" x 9'7"" Rectangular",430.00,344.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,7' x 10' Rectangular,481.00,385.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,"7'10"" x 7'10"" Round",416.00,333.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,"7'10"" x 10'6"" Rectangular",560.00,448.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,9' x 12' Rectangular,729.00,583.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,10' x 10' Round,503.00,402.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,10' x 14' Rectangular,950.00,760.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
Celestial - CES-02 Area Rug,"<div class=""product-overview-data"">
<p><p>With two variants in both warm and cool color palettes, this Nourison - Celestial CES-02 area rug can bring an exquisite sunset or an icy mountain straight into your living room.</p><ul><li>Modern abstract rug brings fresh appeal to contemporary settings.</li><li>Use this rug to add a nature-inspired layer of warmth to a cold floor or to perk up a dull room.</li><li>Because it's machine-made from 100% synthetic fibers, this rug will resist stains common to other fibers.</li><li>Vacuum your rug regularly but without the beater bar turned on, and always blot spills immediately.</li><li>Made in Turkey.</li></ul></p>
</div>",Nourison,Color,"Sealife, Grey, Blue",Size,12' x 15' Rectangular,"1,433.00","1,146.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446362261.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16505/126876/204161/ws_99446338150_01052021.jpg",1.0,CES-02,"Sealife, Grey, Blue",Abstract,100% Polypropylene,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended
